,A,B,C,D,E,F
0,1.6358073844570662,-0.0,0.0,0.5098129693885974,-0.09995055327782133,-1.9435620613051974
1,0.20387981525548146,0.0,0.0,0.4539293119207695,0.02332773208667391,-1.3654769741279282
2,2.634527333274021,-0.0,0.0,0.9520807923971482,0.06473589017242605,-0.8833995097106626
3,2.9360102762170284,-0.0,0.0,1.402165385445231,-0.043630683664407144,-0.3596778046533463
4,0.799787589142483,-0.0,0.0,2.471511320995472,0.022048316901095575,-0.643855043383407
5,0.8835985570120864,0.0,0.0,2.7414321891980533,-0.23717154321274433,-0.4873037883082243
6,-0.2536440830848085,-0.0,0.0,0.6778320835541276,0.12099777618889018,-1.8272420140932089
7,2.872032767558912,-0.0,0.0,-0.7155523688376146,-0.20604060875261743,-0.5114560596293363
8,2.9999956207862306,-0.0,0.0,-0.5101575221849046,0.17545515915234616,-0.0029594651428538343
9,2.9827870590794396,-0.0,0.0,-0.7606360480685426,-0.05166999956630904,0.18580930943111462
10,2.0183081014273485,0.0,0.0,-0.5973164754173315,0.0055932635911011925,-1.5524872024416045
11,2.9992162996598024,-0.0,0.0,0.33253320970466804,-0.08551127896719031,0.03959299751133982
12,2.184366304488601,-0.0,0.0,0.3504820192992414,-0.011165817139045093,-1.3853692515411795
13,2.9878755873744964,-0.0,0.0,-0.6931947967117743,0.00812387211506335,-0.15587810865783802
14,1.9700433767358367,0.0,0.0,0.2704582019570893,-0.003891783601291223,-1.6007574323780678
15,0.8457859966823108,-0.0,0.0,2.042033349614333,-0.20913036181130246,-0.5627596537408162
16,-0.246442398765276,-0.0,0.0,-0.6035691677818897,-0.0014433442730294656,-1.8198040401604507
17,0.8402602809851231,0.0,0.0,0.8438893997217578,-0.3763325493729362,-0.5730332219262425
18,2.221717252288643,0.0,0.0,1.6413378040625726,-0.026011623958167238,-1.3472211239339005
19,2.4632060630817967,-0.0,0.0,-1.4632275799685164,-0.1314058979827836,-1.089186975798389
20,2.2177497444831173,0.0,0.0,2.0467352619642325,-0.0237797898152129,-1.3512880303406636
21,0.9216525787081333,0.0,0.0,1.7489638782977133,-0.4966302764715835,-0.3984781107469434
22,2.9830434923754234,0.0,0.0,1.0350802762022386,-0.11254096091743575,0.18441608401550547
23,-0.5472528986159496,0.0,0.0,-0.20880151191801416,0.03578026646703094,-2.1498748204953517
24,2.002011058202334,0.0,0.0,0.5144706701188133,-0.0002260190777667039,-1.5687852672369877
25,0.5024790202561731,0.0,0.0,-1.0918736029098892,-0.08461582514796503,-1.0443326519108824
26,2.4740856263195115,0.0,0.0,-0.9612751678687209,0.18475686393580815,-1.0768710818047427
27,0.9020328333210967,-0.0,0.0,1.5064200434845498,-0.015670787920726292,-0.4463404826039935
28,2.938543186913319,-0.0,0.0,-0.6342446737696652,-0.2819726187715626,-0.35241120243516416
29,2.31159209660229,0.0,0.0,1.4493515571397255,-0.18398879022021603,-1.2539282433273944
30,0.9325384555600426,-0.0,0.0,-0.6914245163964777,-0.14455927532748297,-0.3694157630889498
31,2.0951841502858146,0.0,0.0,-0.5935055141260028,-0.039474229776507136,-1.475467858923778
32,1.8273029478015888,0.0,0.0,0.8510937853062701,0.029050845771749847,-1.7443635359541707
33,2.820504606512901,-0.0,0.0,0.738517407484111,-0.04894714012566991,-0.6085031315179804
34,0.2057446908568028,-0.0,0.0,2.6039246923838317,-0.017151907927413224,1.3635717090213664
35,1.5617572434119982,0.0,0.0,0.8033635312082509,-0.20672382424640098,-2.0244390901019047
36,0.20700897316520142,-0.0,0.0,-0.683278322751987,-0.054501609225308195,-1.362279611087219
37,-0.8863617796043897,-0.0,0.0,0.07557065711756894,-0.022078754124032773,-2.660223358778686
38,-0.4845471673433129,0.0,0.0,0.7396094929234843,0.18005649443345695,-2.0766417582269483
39,2.374165088292056,-0.0,0.0,2.744855267495719,0.06558547136047686,1.1873000241924108
40,0.9760617660539829,-0.0,0.0,0.9241811321722446,0.18458877300031518,0.2192457746609372
41,0.5735992272071609,-0.0,0.0,1.9955769030700106,-0.08486369706943199,-0.959903265827859
42,0.36315172601980195,-0.0,0.0,0.9530313092554776,0.2972629584308535,-1.1991479937144656
43,0.6457242525520817,-0.0,0.0,2.511180274609452,0.12621717355492465,-0.8688249159874748
44,0.9999250584248166,-0.0,0.0,-0.6679531963746342,-0.1352587239849057,0.012242753876644863
45,0.8860047952419513,-0.0,0.0,2.1989279083950537,0.38087748333194515,-0.4821397623680838
46,2.7910512845026467,0.0,0.0,0.6330296223188439,-0.05358380448722235,-0.658270746115737
47,2.8980782845133737,-0.0,0.0,2.4098472001216726,0.108306299011745,-0.4554156581069294
48,2.023903890961082,-0.0,0.0,2.777563142719682,0.002773192088766411,1.5468901588169883
49,0.2969228318113175,-0.0,0.0,-0.8006188761537419,0.08988419013499321,-1.2693277925888702
50,2.1964465379479097,0.0,0.0,0.31652039939220744,0.02675789174397438,-1.373063809509781
51,0.9906268654081253,0.0,0.0,-0.7674429391568369,-0.3207960162474641,0.1370241869921286
52,0.7579101029892961,0.0,0.0,-1.2018189702334432,0.09689392637062576,-0.710692800926803
53,0.9761752160922622,-0.0,0.0,1.9442632437177367,0.27801193121234186,-0.21872353773330766
54,0.8778140961366162,0.0,0.0,2.203733947575682,0.06377551619137804,-0.49951684533394614
55,2.994455697809124,-0.0,0.0,0.40528229538016247,0.015158243428664273,-0.10535115560294617
56,-0.43538248030328724,0.0,0.0,1.354533280995787,0.01942742493427543,-2.0212594221245777
57,2.9470421251171213,0.0,0.0,2.409994190572279,0.20370653823573823,0.32690063673242775
58,2.978185989102257,-0.0,0.0,2.6888101805513207,0.050663328464320305,-0.2092547921212597
59,2.966553932956439,-0.0,0.0,1.2181363061363712,-0.06075291543712324,0.259361477030998
60,0.676499243237771,0.0,0.0,-0.9243740587717475,-0.16332892915584427,0.8277977341683647
61,2.9951883965380808,0.0,0.0,-0.5077646460866219,-0.18625542987352506,0.0981373222428713
62,0.9373086878551282,0.0,0.0,0.1872623937176613,-0.030956501865065555,-0.3559705659887177
63,-0.8136894659441077,-0.0,0.0,2.128869595122089,0.08063663031420806,-2.5212674621023097
64,2.5468367174189757,-0.0,0.0,1.060065453064787,0.2103187676786879,-0.9922150013578303
65,2.894070423609707,0.0,0.0,-0.7469638086673621,-0.07429567109331799,-0.46444472982031604
66,1.9156650704279146,0.0,0.0,0.8749518781434021,-0.027986033821913888,-1.6552315480396294
67,-0.26351917487324833,-0.0,0.0,2.1748089481071347,0.07911454613208586,-1.8374648425483557
68,2.4713586737196875,0.0,0.0,2.0005168397018194,-0.13685873314215133,-1.0799656334758307
69,0.17510578950569836,0.0,0.0,0.8598084217258228,0.11609591397886661,-1.3947831100145873
70,2.9885237456898683,0.0,0.0,-1.0112944177900256,-0.12311023650670527,-0.15164611746457063
71,2.8877078307459034,-0.0,0.0,1.397495392558727,0.23310030093953243,-0.4784538747722057
72,1.9581378348086402,-0.0,0.0,-1.1513859350074693,-0.012396359244811419,-1.6126707284666129
73,2.6276800244679954,-0.0,0.0,-0.9011551391147548,0.21444495033584046,-0.8922268766318936
74,2.690060609505268,-0.0,0.0,0.9775663790671328,-0.14098438007226197,-0.8092235338701228
75,2.6742885899608355,-0.0,0.0,0.4758540905962647,0.045161399714656235,-0.8307954082277258
76,2.6181251348510894,-0.0,0.0,2.3429124666636394,-0.009746238579970016,0.904440949386221
77,2.088758147568663,-0.0,0.0,-1.062100915114243,-0.029741357328880957,-1.4819212245561724
78,1.5934877037266941,-0.0,0.0,1.548392235867734,0.07587004344171891,-1.9894297825461884
79,-0.0961694479453863,-0.0,0.0,1.1935477835102384,0.04052291514290912,-1.6671146332989106
80,0.5269838427118522,-0.0,0.0,-0.4993604455353299,-0.07281608054337493,-1.0157486234331803
81,2.2458457730728933,0.0,0.0,1.9345203986188517,-0.012319274893148862,-1.322404178057233
82,2.965464830729397,0.0,0.0,1.9717210332371855,-0.9112956897877775,-0.2635746578652951
83,2.88422823401452,-0.0,0.0,-0.6681105976591208,0.1970302782748107,-0.48595731826624466
84,0.4318897480134614,0.0,0.0,0.03901176723691624,0.0005409658805464239,-1.1242093630986614
85,0.9584294366931476,-0.0,0.0,-0.09883832153752681,-0.004065338708667359,0.28935036913033574
86,2.711178182295085,-0.0,0.0,-1.0254837800128445,0.07365154347273546,-0.7796236280568474
87,2.2659832658600068,0.0,0.0,-0.4013531541010942,-0.021630822306410814,-1.3015725388108914
88,0.9283475117646877,0.0,0.0,2.4496140269980975,-0.17715987163037028,-0.3808540514495242
89,0.9272192130712589,0.0,0.0,1.2917820692382365,0.5756236523287089,-0.3838780360439551
90,0.3447282082440836,-0.0,0.0,2.1292662486219798,-0.01077829334647937,-1.2188470969072078
91,0.8899447279851268,0.0,0.0,2.393257081817874,0.20793202715287298,0.47357236398734265
92,2.9999598585145053,-0.0,0.0,1.4165188060638672,-0.04495739195042521,-0.008960106478616336
93,0.9860957885603606,-0.0,0.0,2.4052318256158496,-0.12646622728085444,-0.16695240416491647
94,2.368262575573572,-0.0,0.0,2.5369421234481733,0.14416262414830244,1.1936567566148613
95,2.565230155355332,0.0,0.0,0.8187134413212089,0.1525208374649118,-0.9700841011121922
