,A,B,C,D,E,F
0,0.0,4.56354885502296,-2.075416957623487,2.360349189284646,0.07541695762348669,1.9794560965152541
1,0.0,-0.6141312914730951,-2.010501335371559,0.11308728459593376,0.010501335371559267,-2.1096172136500764
2,0.0,-1.595154430673743,1.1283178178584132,0.39352649605858514,-0.12831781785841326,-0.7867426874771968
3,0.0,-0.4252530251285017,-1.5658167842181014,2.4383781418269006,-0.43418321578189867,-0.204090870588083
4,0.0,0.8241058357953758,-0.9719193112864777,0.3159349889237569,-0.028080688713522373,-1.214586740444457
5,0.0,-1.3094638557622549,-1.9946979725143652,2.042596683160188,-0.005302027485634714,-0.5030296557178643
6,0.0,1.7076141692297304,-2.037779592336756,1.819319042510549,0.03777959233675613,0.4608214295184473
7,0.0,0.021290840899417036,1.1098737668475884,0.6543691944315019,-0.10987376684758837,-0.041963573592929126
8,0.0,-0.7936131903441468,-1.052523087336533,1.372149544305563,0.05252308733653302,-0.49226127929727603
9,0.0,1.296811971303779,-1.8707015235801827,-1.0075373999675499,-0.12929847641981737,-1.0869179428923061
10,0.0,-1.8978221669140067,-1.0039436196258806,2.2282916166210427,0.003943619625880585,-1.1724180929692025
11,0.0,-0.1546980739073141,1.987988590850165,-0.13983512239904294,0.012011409149834805,0.6544809785027238
12,0.0,0.6865073646497971,-0.4554700172392097,1.6527286726328954,0.4554700172392097,-1.0806719179441666
13,0.0,0.018579638063162002,-0.9951356876186104,2.5121130219118206,-0.004864312381389607,0.13092073050599198
14,0.0,4.331852330765365,-2.05545289158287,0.7697768350804732,0.05545289158287018,-1.7705851888938136
15,0.0,-0.29110708578352784,-2.280436411180306,1.1147143076836143,0.2804364111803061,-0.2318823108733722
16,0.0,-0.12416437460077645,0.81212761825557,2.1347305296092673,0.18787238174443002,-1.1698746399402709
17,0.0,0.015591542891136302,-0.9781888553248359,-0.8662577707254946,-0.021811144675164096,-0.0849926120909108
18,0.0,0.20726114679242832,2.0056126335351787,2.241272481325254,-0.005612633535178809,-0.5851288849602733
19,0.0,-0.21922603374945956,-1.665329327133379,-0.4968367707309226,-0.334670672866621,-0.3148830936552124
20,0.0,-0.012431571136117852,0.08366773752840923,2.755206370940409,-0.08366773752840923,-0.12370869526881997
21,0.0,0.25384356224699905,-1.099988605947061,0.8985702032036644,0.09998860594706087,0.1976276575810889
22,0.0,0.06547954676861877,-2.168001501099464,2.1775123096812194,0.16800150109946382,-0.5916441474587123
23,0.0,-2.131159302787656,-1.0485269382572446,0.310587997299241,0.04852693825724472,-1.8095962377045027
24,0.0,-0.07433505193264127,-0.5076563597192468,-0.9405278072535519,-0.49234364028075317,0.4947686792917301
25,0.0,-4.81351734984538,2.2545730936633044,1.7007657836352101,-0.25457309366330416,-2.3325485604673606
26,0.0,-2.22120727751529,-2.0071418998822597,-0.4716547564243688,0.007141899882259603,-1.535809707230713
27,0.0,0.3630503248179736,-1.8580676909470442,-0.8325338368145061,-0.14193230905295584,-0.7276843312928422
28,0.0,-0.07917144499576863,-2.116268277118771,2.517373483219705,0.11626827711877097,0.08965902513188712
29,0.0,1.349167149597281,1.1487813193531204,2.485478316543436,-0.1487813193531205,0.5097697645778271
30,0.0,-0.012139663842289044,-2.0603956021468455,-0.5800472236334283,0.060395602146845515,-0.0077284535803162635
31,0.0,2.6838251456121975,-1.9554209364376292,2.0868331185793565,-0.04457906356237095,-1.2862105029457385
32,0.0,-3.430458392921899,1.9955129156417835,-0.36384519062063647,0.004487084358216653,-1.7031367844494496
33,0.0,7.7351540343012015,-1.9864802625792097,0.7903795290985757,-0.01351973742079019,-1.6520785575053667
34,0.0,1.2586099913502837,-1.934640970798402,1.6038196012573158,-0.06535902920159792,-0.9210576708595712
35,0.0,-2.761852637790988,-2.021969139869759,1.5365622592936559,0.021969139869758632,-1.3063912084780647
36,0.0,-0.4659283047873211,-0.9291450651708103,-0.20399000075668694,-0.0708549348291897,-0.6517314006746193
37,0.0,-0.07250835998551564,-0.7272480266116158,-0.8308231583852557,-0.2727519733883842,-0.10078854684951566
38,0.0,-3.6268578618619465,-2.1958722819740704,2.7374221065041704,0.1958722819740702,-0.7133206166530577
39,0.0,-1.1387164257518216,-1.6595271708300081,1.8277482095590232,0.6595271708300082,-0.32138948170516446
40,0.0,-0.9981439432797442,1.0463577676001943,2.1782393265131446,-0.04635776760019425,-1.2701323337254893
41,0.0,-0.8524788052525919,0.9978563902575641,-0.03827570932803548,0.002143609742435847,-1.6991290189660746
42,0.0,0.08027133792123692,-1.474544744372813,2.304022822854728,-0.5254552556271869,-0.11767983567485907
43,0.0,0.3943509351422065,-2.2439455961960926,-1.0997661493389457,0.2439455961960925,-0.17918564908691242
44,0.0,1.0047789093693438,-2.328209744169178,2.2964278396855162,0.328209744169178,0.25062015923085723
45,0.0,1.3758508300210432,-1.3350792644834093,-1.2519145890939063,-0.6649207355165908,-0.8075444525322648
46,0.0,-0.017172475310346057,-0.09219832840806527,1.7906639604967127,0.09219832840806527,1.2725981445633594
47,0.0,3.0292090704685948,2.0318155858234177,-1.209846491964823,-0.031815585823417876,-1.4922451275981061
48,0.0,0.18562036323055628,-2.4385060078276872,2.412145056050724,0.4385060078276871,-0.6436188903228481
49,0.0,-2.231335441675691,0.9791709674629371,0.2959212491184485,0.020829032537062878,-1.18523270390051
