,A,B,C,D,E,F
0,-2.0,0.14001167033950768,-1.960140687634298,2.5659094373966504,-0.039859312365702115,0.15921969716128825
1,-2.0,0.0073403000138136,-1.1689081120312572,0.8765799454569227,0.16890811203125722,0.004907092489605525
2,-2.0,-0.6591859671888163,-0.9000424549986855,2.131457890996937,-0.09995754500131447,-0.8898754584607665
3,-2.0,-3.5628347862502387,-2.2505628036604497,-1.2757235126332027,0.2505628036604495,-0.76382504741247
4,-2.0,-0.20785398490265047,-1.7349564842200393,2.1021471085824666,-0.2650435157799607,-1.067560080147215
5,-2.0,-1.6931344913019228,2.001357153166911,-0.9999976509985085,-0.0013571531669110976,-0.5787527438951692
6,-2.0,-1.9361692233035095,-2.060974749276867,2.555877554368365,0.06097474927686717,-0.8950901279730279
7,-2.0,-0.3574239337473191,2.26943741901691,2.116747226867022,-0.2694374190169102,-0.15646782294581585
8,-2.0,0.36014551619630936,-1.8838994849370918,0.40806067615068586,-0.11610051506290828,-0.06025887709852762
9,-2.0,-1.1574957772851902,-1.0245352502760905,0.1159791894865071,0.02453525027609053,-1.0586096819188406
10,-2.0,0.22815430894674396,1.9778877886881543,0.5960353467099229,0.02211221131184575,-0.5983170057961509
11,-2.0,-1.4894778704669263,1.133512707190517,-0.6636421210630223,-0.13351270719051705,-0.8951304687585171
12,-2.0,-1.8527685027047727,-1.0316179430013301,-1.0503755250720257,0.03161794300133016,-1.3948127562016346
13,-2.0,-0.01911758762391154,-1.3134789534105589,1.92033499325756,0.31347895341055876,-0.1457126441479316
14,-2.0,0.007195889468777844,0.017626319175753233,1.852619230575929,-0.017626319175753233,-0.8728069169147721
15,-2.0,-1.639704446474132,1.2231943121621458,2.659467284769901,-0.2231943121621457,0.7135840580740177
16,-2.0,1.0694544346548582,-1.8198734684838183,0.8685875959405457,-0.18012653151618171,-0.7110572792478624
17,-2.0,-0.5547636109584715,-1.16260058795757,1.9600499579075217,0.16260058795756993,-1.2014313072573963
18,-2.0,0.6450887669680666,-1.9859316148676414,0.15713847423917998,-0.014068385132358712,-1.4175885173633822
19,-2.0,-0.06440438692449546,-1.0003481701238066,0.04855228841699649,0.00034817012380667246,-0.4067968381604029
20,-2.0,0.16183031077519033,-0.7980644547899466,-0.8270778615798832,-0.2019355452100534,0.3227009655173805
21,-2.0,-0.0005012055426978631,-0.014656050097153041,-0.6245958393225925,0.014656050097153041,-0.5014206880210332
22,-2.0,2.0597643478140664,-1.0107574947529396,1.4694247766213204,0.010757494752939621,-1.1835816264336962
23,-2.0,1.0307078563639493,-1.795443407543784,1.607702236665049,-0.20455659245621602,-0.6077278220134581
24,-2.0,-1.4726104415559023,-0.9905572568879543,1.1534957986753014,-0.009442743112045774,-1.5329911532567189
25,-2.0,-0.4270788839781934,0.8420203585883447,2.197921911438442,0.15797964141165535,-0.6711825818630798
26,-2.0,4.006368063674863,-2.030364357998275,1.956310000021091,0.030364357998275082,-1.0541462935028774
27,-2.0,-0.2471470641988942,0.15983914957220074,-0.5986206677959962,-0.15983914957220074,-0.8325566196685404
28,-2.0,1.2331816080681404,-2.006097607024178,0.13354466360117934,0.006097607024178255,-0.5830457012509271
29,-2.0,-1.8629981666202227,-2.021911877096256,-0.8362103245647388,0.021911877096255663,-1.078731100306994
30,-2.0,-1.0460748073059285,-0.8958822432466231,0.37808499355212155,-0.10411775675337687,-0.5944821641686182
31,-2.0,-0.19060976175127406,-0.9968305793826853,0.7871875815531336,-0.003169420617314785,-1.491947034423931
32,-2.0,-0.8228191428671098,-1.0792534107431677,1.9689173413754464,0.07925341074316766,-1.719123472224802
33,-2.0,-0.6961702823092037,0.6973674943278508,2.4145672303775174,0.30263250567214917,0.7262005497242874
34,-2.0,0.1776828416214002,-1.6875978593335714,1.7597893707767562,-0.3124021406664286,-0.522704736213672
35,-2.0,-0.7672395819604954,0.9075469462357922,1.7406611569303096,0.09245305376420776,-0.4873870767434547
36,-2.0,-0.6703567942946235,-1.6847290697953592,2.210169844438014,-0.3152709302046409,-0.3182318932294659
37,-2.0,-0.7217287993648525,2.195335569051098,1.1307974198895552,-0.1953355690510978,-0.30697265567655874
38,-2.0,2.2389207067630212,2.019743756119165,-0.5467629877257287,-0.019743756119165186,-2.1649641532677517
39,-2.0,0.29507431893588204,-0.831511380411799,1.9173503778521521,-0.16848861958820102,0.9552930781709249
40,-2.0,-3.040937914872617,2.101471361731726,-0.2221882118551145,-0.1014713617317258,0.5385379567214655
41,-2.0,0.21517499522080544,1.9057507892140706,0.63030716365106,0.09424921078592932,-0.2956917868743466
42,-2.0,-0.048567388502629705,2.1237695754545207,0.7302062237156163,-0.12376957545452073,-0.4914472987429753
43,-2.0,1.1058602078166242,-1.0407692705522469,0.3277437333974732,0.04076927055224688,-0.7618707352186669
44,-2.0,-0.42970369684053905,-1.6984714506719922,1.356187984294477,-0.30152854932800766,-0.2670439306745047
45,-2.0,4.828983557046375,-2.201172009028977,1.4541692474433465,0.2011720090289766,-1.0332447776846232
46,-2.0,-0.5784411423537943,-0.8587062825954235,-0.7316710716543163,-0.14129371740457655,-2.2846194491379888
47,-2.0,-2.0522040693169954,2.079534799949214,-0.7356286150424831,-0.07953479994921435,-0.9658753179663174
48,-2.0,-4.073263328092226,-1.000153926319698,2.2183321194343844,0.00015392631969796708,1.56887740631754
49,-2.0,-0.8242315835272028,-1.5826523348035686,-1.1500784414800937,-0.4173476651964314,0.2829383965173381
